,Date,Emissions,Energy,Intensity,Region
21657,2009-06-21,182530.3338,137393.5827,1.3285,VIC1
21658,2009-06-22,533248.3987,552946.999,0.9644,NEM
21659,2009-06-22,195304.7484,199691.1201,0.978,NSW1
21660,2009-06-22,126792.0466,144312.7027,0.8786,QLD1
21661,2009-06-22,25844.55938,41124.18205,0.6285,SA1
21662,2009-06-22,,,,SNOWY1
21663,2009-06-22,1628.673497,24196.52288,0.0673,TAS1
21664,2009-06-22,183678.3708,143622.4713,1.2789,VIC1
21665,2009-06-23,543248.6406,568214.9116,0.9561,NEM
21666,2009-06-23,198103.0096,201415.5237,0.9836,NSW1
21667,2009-06-23,131425.2404,149667.262,0.8781,QLD1
21668,2009-06-23,26652.58087,43757.42041,0.6091,SA1
21669,2009-06-23,,,,SNOWY1
21670,2009-06-23,1600.148818,24717.38629,0.0647,TAS1
21671,2009-06-23,185467.6609,148657.3192,1.2476,VIC1
21672,2009-06-24,553810.4088,570547.8749,0.9707,NEM
21673,2009-06-24,197566.8942,202546.6482,0.9754,NSW1
21674,2009-06-24,134494.3704,152619.7773,0.8812,QLD1
21675,2009-06-24,29576.77523,40141.4636,0.7368,SA1
21676,2009-06-24,,,,SNOWY1
21677,2009-06-24,1626.708544,24449.36496,0.0665,TAS1
21678,2009-06-24,190545.6604,150790.6208,1.2636,VIC1
21679,2009-06-25,562273.1725,580216.5253,0.9691,NEM
21680,2009-06-25,202011.9793,206884.584,0.9764,NSW1
21681,2009-06-25,136819.0914,155402.8557,0.8804,QLD1
21682,2009-06-25,30199.10946,39983.8791,0.7553,SA1
21683,2009-06-25,,,,SNOWY1
21684,2009-06-25,2091.083134,24868.70995,0.0841,TAS1
21685,2009-06-25,191151.9093,153076.4966,1.2487,VIC1
21686,2009-06-26,552349.0225,570085.8663,0.9689,NEM
21687,2009-06-26,199366.9132,203689.2022,0.9788,NSW1
21688,2009-06-26,135156.2173,153332.6391,0.8815,QLD1
21689,2009-06-26,28599.27114,39137.74944,0.7307,SA1
21690,2009-06-26,,,,SNOWY1
21691,2009-06-26,1886.281191,25215.80284,0.0748,TAS1
21692,2009-06-26,187340.3397,148710.4727,1.2598,VIC1
21693,2009-06-27,522035.0464,527220.9967,0.9902,NEM
21694,2009-06-27,186971.2873,189970.4861,0.9842,NSW1
21695,2009-06-27,127000.8332,143099.1331,0.8875,QLD1
21696,2009-06-27,24401.05036,31774.87588,0.7679,SA1
21697,2009-06-27,,,,SNOWY1
21698,2009-06-27,871.2986008,25726.96492,0.0339,TAS1
21699,2009-06-27,182790.5769,136649.5367,1.3377,VIC1
21700,2009-06-28,491553.4819,506086.2566,0.9713,NEM
21701,2009-06-28,171959.2954,174482.5587,0.9855,NSW1
21702,2009-06-28,119578.7796,133572.0276,0.8952,QLD1
21703,2009-06-28,19518.63438,35920.95444,0.5434,SA1
21704,2009-06-28,,,,SNOWY1
21705,2009-06-28,1135.393377,27329.23435,0.0415,TAS1
21706,2009-06-28,179361.3792,134781.4815,1.3308,VIC1
21707,2009-06-29,522140.5256,553692.2917,0.943,NEM
21708,2009-06-29,184588.3355,189955.9762,0.9717,NSW1
21709,2009-06-29,129366.9456,147802.1142,0.8753,QLD1
21710,2009-06-29,24420.19148,42286.30603,0.5775,SA1
21711,2009-06-29,,,,SNOWY1
21712,2009-06-29,925.2357845,30510.33372,0.0303,TAS1
21713,2009-06-29,182839.8172,143137.5615,1.2774,VIC1
21714,2009-06-30,516280.9174,555134.8757,0.93,NEM
21715,2009-06-30,183139.1603,189183.4203,0.9681,NSW1
21716,2009-06-30,127957.7763,146196.4483,0.8752,QLD1
21717,2009-06-30,23826.7113,43153.5398,0.5521,SA1
21718,2009-06-30,,,,SNOWY1
21719,2009-06-30,467.4531278,32968.21209,0.0142,TAS1
21720,2009-06-30,180889.8164,143633.2551,1.2594,VIC1
21721,2009-07-01,523003.0074,551203.6539,0.9488,NEM
21722,2009-07-01,184932.8282,195316.018,0.9468,NSW1
21723,2009-07-01,141427.5946,161929.3304,0.8734,QLD1
21724,2009-07-01,25707.67631,38158.25377,0.6737,SA1
21725,2009-07-01,,,,SNOWY1
21726,2009-07-01,1.55811642,14839.80478,0.0001,TAS1
21727,2009-07-01,170933.3501,140960.2469,1.2126,VIC1
21728,2009-07-02,551868.9392,599990.8297,0.9198,NEM
21729,2009-07-02,199236.8968,213711.3889,0.9323,NSW1
21730,2009-07-02,133451.5592,153589.0247,0.8689,QLD1
21731,2009-07-02,36974.71555,50286.51054,0.7353,SA1
21732,2009-07-02,,,,SNOWY1
21733,2009-07-02,1.42846692,24882.38216,0.0001,TAS1
21734,2009-07-02,182204.3392,157521.5234,1.1567,VIC1
21735,2009-07-03,475306.0141,476279.3793,0.998,NEM
21736,2009-07-03,164869.0553,165064.4255,0.9988,NSW1
21737,2009-07-03,123022.9622,142951.9832,0.8606,QLD1
21738,2009-07-03,21003.96324,29462.76233,0.7129,SA1
21739,2009-07-03,,,,SNOWY1
21740,2009-07-03,1.58846406,14768.87956,0.0001,TAS1
21741,2009-07-03,166408.4449,124031.3287,1.3417,VIC1
21742,2009-07-04,500251.8168,526887.7334,0.9494,NEM
21743,2009-07-04,180797.5713,179837.8336,1.0053,NSW1
21744,2009-07-04,136938.9774,158661.9962,0.8631,QLD1
21745,2009-07-04,26882.58156,39088.21652,0.6877,SA1
21746,2009-07-04,,,,SNOWY1
21747,2009-07-04,529.4029564,19958.20508,0.0265,TAS1
21748,2009-07-04,155103.2836,129341.4819,1.1992,VIC1
21749,2009-07-05,514416.2164,539815.436,0.9529,NEM
21750,2009-07-05,192960.2038,194920.4822,0.9899,NSW1
21751,2009-07-05,123191.6588,144488.6399,0.8526,QLD1
21752,2009-07-05,29643.97804,37545.56375,0.7895,SA1
21753,2009-07-05,,,,SNOWY1
21754,2009-07-05,744.6281269,21706.73832,0.0343,TAS1
21755,2009-07-05,167875.7476,141154.0119,1.1893,VIC1
21756,2009-07-06,483222.8446,497310.7399,0.9717,NEM
21757,2009-07-06,169055.1468,167528.979,1.0091,NSW1
21758,2009-07-06,124807.7928,144284.4984,0.865,QLD1
21759,2009-07-06,24203.4681,35345.54326,0.6848,SA1
21760,2009-07-06,,,,SNOWY1
21761,2009-07-06,577.2881127,26013.65204,0.0222,TAS1
21762,2009-07-06,164579.1487,124138.0672,1.3258,VIC1
21763,2009-07-07,556509.8999,596303.2495,0.9333,NEM
21764,2009-07-07,200303.8517,211687.3687,0.9462,NSW1
21765,2009-07-07,141754.8405,160708.7898,0.8821,QLD1
21766,2009-07-07,28303.52299,39715.4585,0.7127,SA1
21767,2009-07-07,,,,SNOWY1
21768,2009-07-07,784.4426548,33136.83964,0.0237,TAS1
21769,2009-07-07,185363.2421,151054.7929,1.2271,VIC1
21770,2009-07-08,508788.62,549279.7994,0.9263,NEM
21771,2009-07-08,188546.8649,194132.3823,0.9712,NSW1
21772,2009-07-08,123924.0983,143123.3709,0.8659,QLD1
21773,2009-07-08,23263.77084,36084.24236,0.6447,SA1
21774,2009-07-08,,,,SNOWY1
21775,2009-07-08,1.60578768,37271.55841,0.0,TAS1
21776,2009-07-08,173052.2801,138668.2454,1.248,VIC1
21777,2009-07-09,490386.7373,536306.7704,0.9144,NEM
21778,2009-07-09,170581.2395,175593.0733,0.9715,NSW1
21779,2009-07-09,127971.9391,145230.2881,0.8812,QLD1
21780,2009-07-09,23793.44478,39402.83928,0.6039,SA1
21781,2009-07-09,,,,SNOWY1
21782,2009-07-09,1080.461194,39823.89738,0.0271,TAS1
21783,2009-07-09,166959.6528,136256.6723,1.2253,VIC1
21784,2009-07-10,501336.8359,536656.6468,0.9342,NEM
21785,2009-07-10,176939.7317,183853.3809,0.9624,NSW1
21786,2009-07-10,121305.6905,140165.959,0.8654,QLD1
21787,2009-07-10,19230.3271,32941.62904,0.5838,SA1
21788,2009-07-10,,,,SNOWY1
21789,2009-07-10,2076.780488,33127.29101,0.0627,TAS1
21790,2009-07-10,181784.3061,146568.3868,1.2403,VIC1
21791,2009-07-11,476570.428,490087.7455,0.9724,NEM
21792,2009-07-11,162488.7608,169193.4571,0.9604,NSW1
21793,2009-07-11,124831.0011,143928.9591,0.8673,QLD1
21794,2009-07-11,20860.05702,31142.16015,0.6698,SA1
21795,2009-07-11,,,,SNOWY1
21796,2009-07-11,2049.045476,15974.90014,0.1283,TAS1
21797,2009-07-11,166341.5637,129848.269,1.281,VIC1
21798,2009-07-12,538284.3078,577202.6152,0.9326,NEM
21799,2009-07-12,183455.568,205239.3942,0.8939,NSW1
21800,2009-07-12,145093.5189,170020.2235,0.8534,QLD1
21801,2009-07-12,26133.20461,35433.61754,0.7375,SA1
21802,2009-07-12,,,,SNOWY1
21803,2009-07-12,1952.932127,21259.96875,0.0919,TAS1
21804,2009-07-12,181649.0842,145249.4113,1.2506,VIC1
21805,2009-07-13,519024.2829,564594.1056,0.9193,NEM
21806,2009-07-13,195455.5202,203610.918,0.9599,NSW1
21807,2009-07-13,130757.339,148353.955,0.8814,QLD1
21808,2009-07-13,25920.99431,41045.6041,0.6315,SA1
21809,2009-07-13,,,,SNOWY1
21810,2009-07-13,1023.479971,34142.40891,0.03,TAS1
21811,2009-07-13,165866.9494,137441.2196,1.2068,VIC1
21812,2009-07-14,531244.418,579262.3133,0.9171,NEM
21813,2009-07-14,202914.0515,211127.3486,0.9611,NSW1
21814,2009-07-14,138045.3128,155733.1237,0.8864,QLD1
21815,2009-07-14,28175.81368,42197.89509,0.6677,SA1
21816,2009-07-14,,,,SNOWY1
21817,2009-07-14,1027.900073,34681.63403,0.0296,TAS1
21818,2009-07-14,161081.34,135522.3119,1.1886,VIC1
21819,2009-07-15,543331.2734,579158.4019,0.9381,NEM
21820,2009-07-15,198068.8829,205179.3716,0.9653,NSW1
21821,2009-07-15,137175.7535,155269.1641,0.8835,QLD1
21822,2009-07-15,25949.58785,37349.84828,0.6948,SA1
21823,2009-07-15,,,,SNOWY1
21824,2009-07-15,799.5029304,34106.98714,0.0234,TAS1
21825,2009-07-15,181337.5462,147253.0308,1.2315,VIC1
21826,2009-07-16,545513.9729,583389.2202,0.9351,NEM
21827,2009-07-16,202414.8884,211514.6328,0.957,NSW1
21828,2009-07-16,131778.3816,149932.2945,0.8789,QLD1
21829,2009-07-16,27840.96815,36914.40406,0.7542,SA1
21830,2009-07-16,,,,SNOWY1
21831,2009-07-16,703.6958267,34296.10609,0.0205,TAS1
21832,2009-07-16,182776.0388,150731.7828,1.2126,VIC1
21833,2009-07-17,547321.9755,579570.3448,0.9444,NEM
21834,2009-07-17,202577.6718,207740.1432,0.9751,NSW1
21835,2009-07-17,135807.7981,152564.2814,0.8902,QLD1
21836,2009-07-17,26693.34093,38224.7637,0.6983,SA1
21837,2009-07-17,,,,SNOWY1
21838,2009-07-17,673.8541067,32599.79918,0.0207,TAS1
21839,2009-07-17,181569.3107,148441.3573,1.2232,VIC1
21840,2009-07-18,507454.6044,531102.2524,0.9555,NEM
21841,2009-07-18,185547.9522,189059.9416,0.9814,NSW1
21842,2009-07-18,130424.9667,146193.8701,0.8921,QLD1
21843,2009-07-18,22698.3038,36161.20965,0.6277,SA1
21844,2009-07-18,,,,SNOWY1
21845,2009-07-18,446.128486,29862.56521,0.0149,TAS1
21846,2009-07-18,168337.2532,129824.6659,1.2967,VIC1
21847,2009-07-19,483163.9377,503876.3548,0.9589,NEM
21848,2009-07-19,167584.8107,172111.075,0.9737,NSW1
21849,2009-07-19,122520.4651,136199.0734,0.8996,QLD1
21850,2009-07-19,21780.3733,33833.05576,0.6438,SA1
21851,2009-07-19,,,,SNOWY1
21852,2009-07-19,221.5402899,30983.83649,0.0072,TAS1
21853,2009-07-19,171056.7483,130749.3142,1.3083,VIC1
21854,2009-07-20,518956.2243,555675.1185,0.9339,NEM
21855,2009-07-20,184767.6291,190920.7355,0.9678,NSW1
21856,2009-07-20,131603.7748,149393.6627,0.8809,QLD1
21857,2009-07-20,25363.11184,40481.68339,0.6265,SA1
21858,2009-07-20,,,,SNOWY1
21859,2009-07-20,581.6874027,34986.55642,0.0166,TAS1
21860,2009-07-20,176640.0212,139892.4804,1.2627,VIC1
21861,2009-07-21,516656.631,554611.5305,0.9316,NEM
21862,2009-07-21,186500.4017,193747.3752,0.9626,NSW1
21863,2009-07-21,132085.8938,150166.4737,0.8796,QLD1
21864,2009-07-21,24756.19719,39568.03924,0.6257,SA1
21865,2009-07-21,,,,SNOWY1
21866,2009-07-21,633.3485981,34267.95322,0.0185,TAS1
21867,2009-07-21,172680.7897,136861.6892,1.2617,VIC1
21868,2009-07-22,502386.5037,549192.2121,0.9148,NEM
21869,2009-07-22,184807.1993,191722.6511,0.9639,NSW1
21870,2009-07-22,131329.0061,148010.758,0.8873,QLD1
21871,2009-07-22,25519.10499,40617.48983,0.6283,SA1
21872,2009-07-22,,,,SNOWY1
21873,2009-07-22,568.0602712,36553.75437,0.0155,TAS1
21874,2009-07-22,160163.1331,132287.5589,1.2107,VIC1
21875,2009-07-23,519756.2163,564157.0465,0.9213,NEM
21876,2009-07-23,192212.0674,198200.8816,0.9698,NSW1
21877,2009-07-23,137615.7657,155575.4121,0.8846,QLD1
21878,2009-07-23,28932.52929,36057.40524,0.8024,SA1
21879,2009-07-23,,,,SNOWY1
21880,2009-07-23,889.3234077,37081.78591,0.024,TAS1
21881,2009-07-23,160106.5305,137241.5617,1.1666,VIC1
21882,2009-07-24,520133.7741,570969.5169,0.911,NEM
21883,2009-07-24,196998.6017,203745.0414,0.9669,NSW1
21884,2009-07-24,138283.4413,155900.7044,0.887,QLD1
21885,2009-07-24,26827.16849,39837.0786,0.6734,SA1
21886,2009-07-24,,,,SNOWY1
21887,2009-07-24,860.4462673,37166.26348,0.0232,TAS1
21888,2009-07-24,157164.1163,134320.429,1.1701,VIC1
21889,2009-07-25,490352.7637,522808.1966,0.9379,NEM
21890,2009-07-25,184022.1694,189014.7603,0.9736,NSW1
21891,2009-07-25,124287.9552,139643.7276,0.89,QLD1
21892,2009-07-25,21537.30343,33250.2228,0.6477,SA1
21893,2009-07-25,,,,SNOWY1
21894,2009-07-25,708.5043491,34848.86792,0.0203,TAS1
21895,2009-07-25,159796.8312,126050.6179,1.2677,VIC1
21896,2009-07-26,499074.9938,519424.2667,0.9608,NEM
21897,2009-07-26,181902.0824,184558.6518,0.9856,NSW1
21898,2009-07-26,119698.2113,132666.1326,0.9023,QLD1
21899,2009-07-26,22345.77742,34534.40626,0.6471,SA1
21900,2009-07-26,,,,SNOWY1
21901,2009-07-26,303.2217943,33304.96532,0.0091,TAS1
21902,2009-07-26,174825.701,134360.1108,1.3012,VIC1
21903,2009-07-27,523834.9464,569582.8011,0.9197,NEM
21904,2009-07-27,195138.5311,202384.5868,0.9642,NSW1
21905,2009-07-27,126970.8702,145666.0786,0.8717,QLD1
21906,2009-07-27,26236.57973,40931.11863,0.641,SA1
21907,2009-07-27,,,,SNOWY1
21908,2009-07-27,870.3035925,37400.48285,0.0233,TAS1
21909,2009-07-27,174618.6618,143200.5342,1.2194,VIC1
21910,2009-07-28,529897.4851,572842.2113,0.925,NEM
21911,2009-07-28,189566.1727,196989.2401,0.9623,NSW1
21912,2009-07-28,131853.1216,149881.9727,0.8797,QLD1
21913,2009-07-28,26136.64116,39212.5173,0.6665,SA1
21914,2009-07-28,,,,SNOWY1
21915,2009-07-28,758.584651,38491.64286,0.0197,TAS1
21916,2009-07-28,181582.9649,148266.8383,1.2247,VIC1
21917,2009-07-29,531220.6895,567581.7651,0.9359,NEM
21918,2009-07-29,194528.83,202709.6302,0.9596,NSW1
21919,2009-07-29,130650.58,146865.9798,0.8896,QLD1
21920,2009-07-29,25399.39543,35543.57085,0.7146,SA1
21921,2009-07-29,,,,SNOWY1
21922,2009-07-29,838.1721831,37127.62669,0.0226,TAS1
21923,2009-07-29,179803.7118,145334.9575,1.2372,VIC1
21924,2009-07-30,531952.1717,568549.04,0.9356,NEM
21925,2009-07-30,193901.7493,200284.3634,0.9681,NSW1
21926,2009-07-30,131518.8543,148026.5864,0.8885,QLD1
21927,2009-07-30,25229.36423,38136.85544,0.6615,SA1
21928,2009-07-30,,,,SNOWY1
21929,2009-07-30,467.6083624,35153.39058,0.0133,TAS1
21930,2009-07-30,180834.5955,146947.8442,1.2306,VIC1
21931,2009-07-31,529130.2047,561208.4601,0.9428,NEM
21932,2009-07-31,192429.2229,199997.7518,0.9622,NSW1
21933,2009-07-31,129782.5592,145793.974,0.8902,QLD1
21934,2009-07-31,24748.06138,35181.63723,0.7034,SA1
21935,2009-07-31,,,,SNOWY1
21936,2009-07-31,244.0683289,33945.89259,0.0072,TAS1
21937,2009-07-31,181926.2929,146289.2044,1.2436,VIC1
21938,2009-08-01,498763.9128,516254.7868,0.9661,NEM
21939,2009-08-01,180319.4565,185898.8586,0.97,NSW1
21940,2009-08-01,130667.3158,149568.9935,0.8736,QLD1
21941,2009-08-01,23027.94962,37170.68855,0.6195,SA1
21942,2009-08-01,,,,SNOWY1
21943,2009-08-01,1.58727276,15087.38123,0.0001,TAS1
21944,2009-08-01,164747.6035,128528.8649,1.2818,VIC1
21945,2009-08-02,493614.6987,526393.9269,0.9377,NEM
21946,2009-08-02,195178.2925,210987.8605,0.9251,NSW1
21947,2009-08-02,131617.8255,150893.5323,0.8723,QLD1
21948,2009-08-02,23701.94628,35890.89821,0.6604,SA1
21949,2009-08-02,,,,SNOWY1
21950,2009-08-02,1.59169488,20358.79811,0.0001,TAS1
21951,2009-08-02,143115.0428,108262.8378,1.3219,VIC1
21952,2009-08-03,460366.538,461456.9906,0.9976,NEM
21953,2009-08-03,155349.6572,155088.1563,1.0017,NSW1
21954,2009-08-03,117125.3176,134147.4138,0.8731,QLD1
21955,2009-08-03,21813.3765,34085.90972,0.64,SA1
21956,2009-08-03,,,,SNOWY1
21957,2009-08-03,1.58943678,14312.882,0.0001,TAS1
21958,2009-08-03,166076.5972,123822.6288,1.3412,VIC1
21959,2009-08-04,500051.7436,517963.1745,0.9654,NEM
21960,2009-08-04,177767.981,178170.9715,0.9977,NSW1
21961,2009-08-04,134808.9442,156453.3194,0.8617,QLD1
21962,2009-08-04,28679.16291,38457.38527,0.7457,SA1
21963,2009-08-04,,,,SNOWY1
21964,2009-08-04,278.3202677,19266.99437,0.0144,TAS1
21965,2009-08-04,158517.3352,125614.504,1.2619,VIC1
21966,2009-08-05,509771.8849,534327.2973,0.954,NEM
21967,2009-08-05,181579.6997,183446.095,0.9898,NSW1
21968,2009-08-05,122673.1036,145935.9001,0.8406,QLD1
21969,2009-08-05,30705.96454,39253.09735,0.7823,SA1
21970,2009-08-05,,,,SNOWY1
21971,2009-08-05,881.9634335,22140.40139,0.0398,TAS1
21972,2009-08-05,173931.1536,143551.8036,1.2116,VIC1
21973,2009-08-06,489274.8369,506304.4569,0.9664,NEM
21974,2009-08-06,169556.1444,169263.2999,1.0017,NSW1
21975,2009-08-06,124100.6072,144686.4138,0.8577,QLD1
21976,2009-08-06,23019.96163,36613.60377,0.6287,SA1
21977,2009-08-06,,,,SNOWY1
21978,2009-08-06,604.3746581,25899.77791,0.0233,TAS1
21979,2009-08-06,171993.7491,129841.3616,1.3246,VIC1
21980,2009-08-07,544826.014,589865.1663,0.9236,NEM
21981,2009-08-07,202413.2615,212945.3748,0.9505,NSW1
21982,2009-08-07,140520.3906,159313.5852,0.882,QLD1
21983,2009-08-07,28655.81981,40928.95323,0.7001,SA1
21984,2009-08-07,,,,SNOWY1
21985,2009-08-07,1261.737129,35562.50044,0.0355,TAS1
21986,2009-08-07,171974.8049,141114.7526,1.2187,VIC1
21987,2009-08-08,492774.7172,518826.1276,0.9498,NEM
21988,2009-08-08,176439.4513,181328.6841,0.973,NSW1
21989,2009-08-08,117804.986,133440.2534,0.8828,QLD1
21990,2009-08-08,21197.25537,30028.26736,0.7059,SA1
21991,2009-08-08,,,,SNOWY1
21992,2009-08-08,1.61021196,38632.40799,0.0,TAS1
21993,2009-08-08,177331.4143,135396.5147,1.3097,VIC1
21994,2009-08-09,500474.4389,543964.5361,0.92,NEM
21995,2009-08-09,173975.0457,176230.2783,0.9872,NSW1
21996,2009-08-09,130171.2482,149639.2031,0.8699,QLD1
21997,2009-08-09,26092.22947,35236.62831,0.7405,SA1
21998,2009-08-09,,,,SNOWY1
21999,2009-08-09,125.1360225,40421.54631,0.0031,TAS1
22000,2009-08-09,170110.7795,142436.8801,1.1943,VIC1
22001,2009-08-10,496638.7863,533731.0962,0.9305,NEM
22002,2009-08-10,171467.5613,182461.2708,0.9397,NSW1
22003,2009-08-10,127025.8178,146405.1724,0.8676,QLD1
22004,2009-08-10,19840.71504,33289.19365,0.596,SA1
22005,2009-08-10,,,,SNOWY1
22006,2009-08-10,2096.721956,31069.55955,0.0675,TAS1
22007,2009-08-10,176207.9702,140505.8998,1.2541,VIC1
22008,2009-08-11,478413.1798,494283.6738,0.9679,NEM
22009,2009-08-11,152640.8022,158697.4409,0.9618,NSW1
22010,2009-08-11,124837.5637,142779.5644,0.8743,QLD1
22011,2009-08-11,27791.57822,40589.20149,0.6847,SA1
22012,2009-08-11,,,,SNOWY1
22013,2009-08-11,2239.108094,17131.11476,0.1307,TAS1
22014,2009-08-11,170904.1276,135086.3523,1.2651,VIC1
22015,2009-08-12,538645.1898,574671.2506,0.9373,NEM
22016,2009-08-12,184757.491,205361.2134,0.8997,NSW1
22017,2009-08-12,146224.329,170530.1202,0.8575,QLD1
22018,2009-08-12,23897.57474,37059.19241,0.6448,SA1
22019,2009-08-12,,,,SNOWY1
22020,2009-08-12,2020.87417,19857.92503,0.1018,TAS1
22021,2009-08-12,181744.9209,141862.7995,1.2811,VIC1
22022,2009-08-13,525013.2543,551439.6028,0.9521,NEM
22023,2009-08-13,189667.2585,196207.2419,0.9667,NSW1
22024,2009-08-13,131088.2949,150224.1131,0.8726,QLD1
22025,2009-08-13,24219.93858,31842.59339,0.7606,SA1
22026,2009-08-13,,,,SNOWY1
22027,2009-08-13,639.1622178,34746.2951,0.0184,TAS1
22028,2009-08-13,179398.6001,138419.3593,1.2961,VIC1
22029,2009-08-14,513008.1361,539960.0052,0.9501,NEM
22030,2009-08-14,184668.988,189961.1207,0.9721,NSW1
22031,2009-08-14,125544.2481,144653.436,0.8679,QLD1
22032,2009-08-14,22425.98793,34665.80709,0.6469,SA1
22033,2009-08-14,,,,SNOWY1
22034,2009-08-14,408.7084877,32942.34226,0.0124,TAS1
22035,2009-08-14,179960.2037,137737.2991,1.3065,VIC1
22036,2009-08-15,460733.8832,494911.9223,0.9309,NEM
22037,2009-08-15,158014.9722,163097.2326,0.9688,NSW1
22038,2009-08-15,117283.4065,133902.983,0.8759,QLD1
22039,2009-08-15,17371.0886,34526.11731,0.5031,SA1
22040,2009-08-15,,,,SNOWY1
22041,2009-08-15,1.6125864,33228.49233,0.0,TAS1
22042,2009-08-15,168062.8033,130157.0971,1.2912,VIC1
22043,2009-08-16,448642.776,478691.1899,0.9372,NEM
22044,2009-08-16,148677.2833,151807.533,0.9794,NSW1
22045,2009-08-16,116221.8855,131741.9608,0.8822,QLD1
22046,2009-08-16,17113.95776,34672.36849,0.4936,SA1
22047,2009-08-16,,,,SNOWY1
22048,2009-08-16,1.51764258,31788.38742,0.0,TAS1
22049,2009-08-16,166628.1318,128680.9403,1.2949,VIC1
22050,2009-08-17,502573.9056,536361.0458,0.937,NEM
22051,2009-08-17,178662.1913,185924.4426,0.9609,NSW1
22052,2009-08-17,124050.0214,142865.8955,0.8683,QLD1
22053,2009-08-17,23152.63431,36018.82796,0.6428,SA1
22054,2009-08-17,,,,SNOWY1
22055,2009-08-17,458.6968053,35037.82774,0.0131,TAS1
22056,2009-08-17,176250.3618,136514.0519,1.2911,VIC1
22057,2009-08-18,515330.9216,550037.3035,0.9369,NEM
22058,2009-08-18,192436.9311,196767.4193,0.978,NSW1
22059,2009-08-18,123137.2281,141533.144,0.87,QLD1
22060,2009-08-18,24839.48205,36893.2765,0.6733,SA1
22061,2009-08-18,,,,SNOWY1
22062,2009-08-18,526.111491,35089.73247,0.015,TAS1
22063,2009-08-18,174391.1689,139753.7312,1.2478,VIC1
22064,2009-08-19,501640.5456,544505.6433,0.9213,NEM
22065,2009-08-19,190552.2268,194825.398,0.9781,NSW1
22066,2009-08-19,121529.6514,139705.6541,0.8699,QLD1
22067,2009-08-19,23978.55477,40902.69432,0.5862,SA1
22068,2009-08-19,,,,SNOWY1
22069,2009-08-19,620.8004235,37404.85746,0.0166,TAS1
22070,2009-08-19,164959.3122,131667.0393,1.2529,VIC1
22071,2009-08-20,507907.5911,542669.3232,0.9359,NEM
22072,2009-08-20,184816.4942,189589.9818,0.9748,NSW1
22073,2009-08-20,121040.6512,140053.3796,0.8642,QLD1
22074,2009-08-20,25367.18794,37441.04735,0.6775,SA1
22075,2009-08-20,,,,SNOWY1
22076,2009-08-20,550.5146556,36485.35145,0.0151,TAS1
22077,2009-08-20,176132.743,139099.5631,1.2662,VIC1
22078,2009-08-21,489466.5395,538628.4268,0.9087,NEM
22079,2009-08-21,177021.6579,184091.6035,0.9616,NSW1
22080,2009-08-21,124124.3162,142460.4541,0.8713,QLD1
22081,2009-08-21,22767.4834,39412.06414,0.5777,SA1
22082,2009-08-21,,,,SNOWY1
22083,2009-08-21,734.6666174,39883.14216,0.0184,TAS1
22084,2009-08-21,164818.4154,132781.163,1.2413,VIC1
22085,2009-08-22,456841.4654,497568.1909,0.9181,NEM
22086,2009-08-22,155422.1761,157418.4987,0.9873,NSW1
22087,2009-08-22,122371.6694,142125.2635,0.861,QLD1
22088,2009-08-22,20698.16811,34454.38975,0.6007,SA1
22089,2009-08-22,,,,SNOWY1
22090,2009-08-22,598.1741279,39325.75806,0.0152,TAS1
22091,2009-08-22,157751.2777,124244.2808,1.2697,VIC1
22092,2009-08-23,433428.7513,475327.9615,0.9119,NEM
22093,2009-08-23,139440.5537,140619.5193,0.9916,NSW1
22094,2009-08-23,120525.9513,139647.6708,0.8631,QLD1
22095,2009-08-23,13459.7546,30113.87882,0.447,SA1
22096,2009-08-23,,,,SNOWY1
22097,2009-08-23,1.6140726,37801.79706,0.0,TAS1
22098,2009-08-23,160000.8777,127145.0955,1.2584,VIC1
22099,2009-08-24,475548.4015,539551.3306,0.8814,NEM
22100,2009-08-24,169189.7042,176196.2653,0.9602,NSW1
22101,2009-08-24,123769.2661,145164.3696,0.8526,QLD1
22102,2009-08-24,21820.08019,40917.09412,0.5333,SA1
22103,2009-08-24,,,,SNOWY1
22104,2009-08-24,691.3526049,42026.04752,0.0165,TAS1
22105,2009-08-24,160077.9983,135247.5541,1.1836,VIC1
22106,2009-08-25,491529.4803,556856.5034,0.8827,NEM
22107,2009-08-25,175856.647,183239.3182,0.9597,NSW1
22108,2009-08-25,128777.117,150067.3171,0.8581,QLD1
22109,2009-08-25,24363.00526,44074.29692,0.5528,SA1
22110,2009-08-25,,,,SNOWY1
22111,2009-08-25,568.9150466,42432.31738,0.0134,TAS1
22112,2009-08-25,161963.796,137043.2539,1.1818,VIC1
22113,2009-08-26,499074.5858,554732.2274,0.8997,NEM
22114,2009-08-26,179470.1843,185872.581,0.9656,NSW1
22115,2009-08-26,131419.3767,152815.5081,0.86,QLD1
22116,2009-08-26,23856.00003,42267.10513,0.5644,SA1
22117,2009-08-26,,,,SNOWY1
22118,2009-08-26,766.5525015,40471.8037,0.0189,TAS1
22119,2009-08-26,163562.4723,133305.2294,1.227,VIC1
22120,2009-08-27,491351.2547,544894.1023,0.9017,NEM
22121,2009-08-27,178111.4257,185889.4693,0.9582,NSW1
22122,2009-08-27,131894.6685,153339.6839,0.8601,QLD1
22123,2009-08-27,24880.63422,40425.59833,0.6155,SA1
22124,2009-08-27,,,,SNOWY1
